gene_id,med_1,med_3,med_5,med_9,med_15
TcCLB.510263.30,TcChr36-S_PTU10,TcChr36-S_PTU10,TcChr36-S_PTU10,TcChr36-S_PTU08,TcChr36-S_PTU08
TcCLB.503671.39,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.503671.30,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.503671.20,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.503671.10,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.69,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.60,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.50,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.45,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.40,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.20,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.510325.10,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.508185.19,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.508185.10,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.508183.29,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.508183.20,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.508183.10,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU11,TcChr36-S_PTU09,TcChr36-S_PTU09
TcCLB.508183.4,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.120,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.110,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.90,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.80,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.70,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.60,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.50,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510323.4,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506699.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506699.34,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506699.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506699.9,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506699.6,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506699.3,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510321.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510321.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.434259.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.434259.19,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.438897.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510319.9,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510317.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510317.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510317.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510317.14,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510317.7,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.80,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.70,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.60,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.50,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506697.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.49,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.7,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506695.4,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510315.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510315.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510315.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510315.14,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510315.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510315.4,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.50,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.7,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506693.4,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.79,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.70,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.60,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.50,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.503903.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.149,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.140,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.130,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.124,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.120,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.110,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.90,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.80,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.70,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.60,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.50,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.10,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.508181.4,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.484949.9,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.90,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.80,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.70,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.64,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.60,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.50,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.40,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.30,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.22,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.506691.14,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.468941.9,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510313.20,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU12,TcChr36-S_PTU10,TcChr36-S_PTU10
TcCLB.510313.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.199,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.190,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.180,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.170,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.160,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.150,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.140,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.130,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.120,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.110,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.100,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.90,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.80,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.70,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.60,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.50,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.40,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.30,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.20,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510311.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.70,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.60,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.50,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.40,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.30,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.20,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.510309.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.424795.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.430895.16,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.430895.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.430895.4,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.479253.9,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.508179.70,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.508179.60,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.508179.50,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.508179.40,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.508179.30,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.508179.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.423205.10,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503575.27,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503575.34,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503575.40,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503575.50,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503575.54,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503575.60,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.509351.4,TcChr36-S_PTU14,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.509351.6,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.509351.10,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503577.9,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503577.20,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.10,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.20,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.30,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.40,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.50,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.60,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.70,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.80,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.90,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.99,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.110,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.114,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.120,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.504867.129,TcChr36-S_PTU15,TcChr36-S_PTU13,TcChr36-S_PTU13,TcChr36-S_PTU11,TcChr36-S_PTU11
TcCLB.503697.9,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
TcCLB.503697.20,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
TcCLB.503697.30,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
TcCLB.503697.40,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
TcCLB.503697.50,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
TcCLB.503697.60,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
TcCLB.503697.70,TcChr36-S_PTU16,TcChr36-S_PTU14,TcChr36-S_PTU14,TcChr36-S_PTU12,TcChr36-S_PTU12
